Age,Attrition,BusinessTravel,Department,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,Modeofwork,Jobmode
35,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,4,Divorced,7823,6,No,13,3,OFFICE,Part Time
33,No,Non-Travel,Sales,Male,3,4,Manager,3,Single,17444,1,No,11,3,OFFICE,Contract
54,No,Travel_Rarely,Research & Development,Female,3,3,Manufacturing Director,3,Married,10739,8,No,11,3,WFH,Part Time
51,Yes,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,3,Married,2461,9,Yes,12,3,WFH,Part Time
28,Yes,Non-Travel,Research & Development,Male,2,3,Healthcare Representative,1,Single,8722,1,No,12,3,OFFICE,FullTime
41,No,Travel_Rarely,Research & Development,Female,4,1,Research Scientist,3,Married,3376,1,No,13,3,OFFICE,FullTime
29,No,Travel_Rarely,Research & Development,Male,2,2,Manufacturing Director,4,Married,5056,1,Yes,15,3,WFH,Part Time
30,No,Travel_Rarely,Sales,Male,2,2,Sales Executive,3,Married,6578,1,No,18,3,WFH,Part Time
29,No,Travel_Rarely,Research & Development,Female,3,1,Laboratory Technician,4,Married,3131,1,No,13,3,WFH,FullTime
33,No,Travel_Frequently,Sales,Female,3,2,Sales Executive,3,Married,4539,1,No,12,3,OFFICE,FullTime
30,No,Travel_Rarely,Research & Development,Male,3,2,Laboratory Technician,3,Divorced,3491,1,No,13,3,OFFICE,Part Time
44,No,Travel_Rarely,Research & Development,Female,4,1,Research Scientist,4,Married,2011,1,No,13,3,OFFICE,Contract
54,No,Travel_Rarely,Research & Development,Male,3,4,Research Director,4,Married,17779,3,No,14,3,WFH,Part Time
31,No,Travel_Rarely,Research & Development,Female,2,2,Healthcare Representative,1,Single,6812,1,No,19,3,OFFICE,Part Time
34,No,Travel_Frequently,Human Resources,Male,2,2,Human Resources,2,Married,4490,4,No,11,3,WFH,FullTime
44,Yes,Travel_Rarely,Research & Development,Female,3,3,Healthcare Representative,4,Married,7978,1,No,11,3,OFFICE,Contract
32,No,Travel_Rarely,Sales,Male,4,2,Sales Executive,4,Married,6209,1,No,15,3,WFH,Part Time
32,Yes,Travel_Rarely,Research & Development,Male,3,2,Laboratory Technician,3,Married,4883,1,No,18,3,WFH,FullTime
31,No,Non-Travel,Sales,Female,3,3,Sales Executive,3,Divorced,9852,1,Yes,19,3,OFFICE,FullTime
34,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,1,Single,6125,1,No,12,3,WFH,FullTime
58,Yes,Travel_Rarely,Research & Development,Female,2,3,Manufacturing Director,1,Married,10008,7,Yes,14,3,WFH,Part Time
48,No,Travel_Rarely,Research & Development,Male,3,3,Manufacturing Director,4,Single,7898,1,No,11,3,OFFICE,Contract
31,Yes,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,3,Married,6179,1,Yes,15,3,WFH,Contract
29,No,Travel_Rarely,Human Resources,Male,2,3,Human Resources,1,Single,7988,1,No,13,3,OFFICE,Contract
36,No,Travel_Rarely,Research & Development,Male,2,2,Laboratory Technician,4,Single,5810,1,No,16,3,WFH,Part Time
31,Yes,Travel_Frequently,Research & Development,Female,4,3,Manufacturing Director,2,Single,7446,1,No,11,3,WFH,Contract
29,No,Travel_Rarely,Sales,Male,2,2,Sales Executive,3,Divorced,8620,1,No,14,3,WFH,FullTime
34,No,Travel_Rarely,Sales,Male,2,3,Sales Executive,3,Married,7083,1,Yes,14,3,WFH,Contract
37,No,Travel_Rarely,Research & Development,Male,3,2,Research Scientist,4,Married,4285,1,No,17,3,OFFICE,FullTime
45,No,Travel_Rarely,Research & Development,Male,3,3,Healthcare Representative,2,Divorced,7441,1,No,12,3,OFFICE,Part Time
30,Yes,Travel_Rarely,Sales,Male,2,2,Sales Executive,1,Married,9714,1,No,11,3,WFH,Part Time
29,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,1,Single,4723,1,Yes,18,3,WFH,FullTime
35,No,Travel_Rarely,Research & Development,Male,4,2,Laboratory Technician,3,Married,3407,1,No,17,3,OFFICE,Contract
45,No,Travel_Rarely,Research & Development,Female,1,2,Laboratory Technician,1,Single,5769,1,Yes,14,3,WFH,Part Time
45,No,Non-Travel,Sales,Male,2,2,Sales Executive,1,Married,4385,1,No,15,3,OFFICE,FullTime
39,No,Travel_Rarely,Research & Development,Male,2,2,Laboratory Technician,3,Divorced,3069,0,No,15,3,WFH,Contract
45,No,Travel_Rarely,Research & Development,Female,2,2,Manufacturing Director,4,Divorced,5770,1,No,19,3,WFH,Part Time
44,No,Travel_Frequently,Human Resources,Male,3,2,Human Resources,4,Married,5743,4,Yes,11,3,OFFICE,Part Time
54,No,Travel_Rarely,Research & Development,Female,3,4,Manager,3,Married,17426,3,No,25,4,WFH,Contract
29,No,Travel_Rarely,Sales,Male,2,2,Sales Executive,2,Divorced,4187,1,Yes,13,3,WFH,Contract
31,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,4,Married,5476,1,No,11,3,WFH,Contract
34,No,Travel_Rarely,Research & Development,Female,2,1,Research Scientist,4,Married,2929,1,No,12,3,WFH,FullTime
43,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Married,7847,1,Yes,17,3,OFFICE,Contract
41,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,3,Single,9241,1,No,12,3,WFH,Part Time
46,No,Travel_Rarely,Research & Development,Male,3,2,Healthcare Representative,2,Single,5562,6,No,14,3,WFH,Contract
30,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Married,2862,1,No,12,3,WFH,Part Time
46,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,4,Divorced,10368,4,Yes,12,3,WFH,Contract
37,No,Travel_Rarely,Human Resources,Male,3,2,Human Resources,2,Divorced,4071,2,No,13,3,OFFICE,Contract
35,Yes,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Single,5813,1,Yes,18,3,OFFICE,Contract
33,No,Travel_Rarely,Research & Development,Male,4,1,Research Scientist,1,Married,3143,6,No,19,3,OFFICE,Part Time
37,Yes,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,1,Single,4213,1,No,15,3,OFFICE,FullTime
34,No,Travel_Rarely,Sales,Male,4,2,Sales Executive,3,Married,6799,1,No,21,4,OFFICE,FullTime
36,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,3,Married,5673,1,Yes,13,3,WFH,Part Time
31,No,Travel_Rarely,Research & Development,Male,3,2,Laboratory Technician,3,Divorced,4197,1,No,11,3,WFH,Contract
36,No,Travel_Frequently,Human Resources,Male,2,2,Human Resources,4,Single,3886,1,No,21,4,WFH,Part Time
33,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,3,Single,5487,1,No,14,3,OFFICE,FullTime
39,No,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,1,Married,5151,1,No,25,4,WFH,Contract
31,No,Travel_Frequently,Research & Development,Male,1,2,Research Scientist,1,Married,5003,1,No,21,4,OFFICE,FullTime
35,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,4,Married,5204,1,Yes,11,3,OFFICE,Part Time
31,Yes,Travel_Frequently,Sales,Male,3,2,Sales Executive,4,Married,5617,1,Yes,11,3,OFFICE,Contract
43,No,Travel_Rarely,Research & Development,Male,3,3,Healthcare Representative,3,Married,7510,1,No,17,3,WFH,Contract
55,No,Travel_Rarely,Human Resources,Male,4,5,Manager,2,Married,19636,4,Yes,18,3,OFFICE,FullTime
40,No,Travel_Frequently,Research & Development,Female,3,2,Laboratory Technician,3,Married,6323,1,No,11,3,OFFICE,Contract
35,No,Travel_Rarely,Research & Development,Male,3,2,Research Scientist,3,Single,5098,1,No,19,3,OFFICE,FullTime
56,Yes,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,3,Married,2339,8,No,11,3,WFH,Contract
38,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,4,Married,5343,1,No,11,3,WFH,Part Time
35,No,Travel_Frequently,Research & Development,Male,3,2,Healthcare Representative,3,Married,5689,1,Yes,14,3,WFH,Contract
31,No,Travel_Rarely,Research & Development,Female,3,2,Manufacturing Director,4,Single,4424,1,No,23,4,WFH,FullTime
30,No,Travel_Rarely,Research & Development,Male,2,2,Healthcare Representative,4,Married,4152,1,No,19,3,OFFICE,FullTime
30,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,2,Divorced,5209,1,Yes,12,3,WFH,FullTime
32,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,3,Single,5010,1,No,16,3,WFH,Contract
34,No,Travel_Rarely,Research & Development,Female,2,3,Manager,1,Single,11631,2,No,12,3,OFFICE,Contract
30,No,Travel_Rarely,Human Resources,Male,3,2,Human Resources,4,Married,6347,0,Yes,19,3,WFH,FullTime
30,No,Non-Travel,Research & Development,Male,2,3,Manufacturing Director,3,Single,8474,1,No,22,4,OFFICE,FullTime
29,No,Travel_Frequently,Sales,Female,3,3,Sales Executive,4,Married,7918,1,No,14,3,OFFICE,Part Time
34,No,Travel_Rarely,Research & Development,Male,2,2,Manufacturing Director,1,Married,5957,6,No,13,3,OFFICE,FullTime
35,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,2,Married,8020,0,No,15,3,WFH,Part Time
38,No,Travel_Rarely,Research & Development,Male,2,3,Research Director,4,Divorced,11510,0,Yes,14,3,WFH,FullTime
31,No,Travel_Rarely,Research & Development,Female,3,3,Manufacturing Director,4,Single,7143,1,Yes,14,3,WFH,Part Time
30,No,Non-Travel,Research & Development,Female,3,1,Laboratory Technician,4,Single,2564,0,No,14,3,WFH,Contract
35,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,3,Married,4717,9,No,11,3,OFFICE,Contract
36,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,3,Single,2519,4,No,21,4,OFFICE,Part Time
40,No,Travel_Rarely,Research & Development,Male,3,3,Healthcare Representative,4,Married,10322,4,No,20,4,WFH,Contract
36,No,Non-Travel,Research & Development,Male,3,2,Manufacturing Director,4,Single,7779,2,No,20,4,WFH,FullTime
29,Yes,Travel_Rarely,Sales,Female,2,3,Sales Executive,1,Married,7336,1,No,13,3,WFH,Part Time
60,No,Travel_Rarely,Sales,Male,4,2,Sales Executive,4,Divorced,5220,0,Yes,18,3,WFH,FullTime
30,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,2,Married,3579,0,Yes,21,4,OFFICE,Part Time
36,No,Travel_Frequently,Research & Development,Male,3,1,Research Scientist,2,Married,3692,1,No,12,3,WFH,Part Time
46,No,Travel_Rarely,Sales,Female,2,5,Manager,2,Married,18789,2,No,14,3,OFFICE,Part Time
34,No,Travel_Frequently,Research & Development,Female,3,2,Laboratory Technician,2,Divorced,4444,4,No,13,3,WFH,FullTime
35,No,Travel_Rarely,Research & Development,Female,2,3,Healthcare Representative,2,Single,8606,1,No,19,3,OFFICE,Contract
34,No,Travel_Rarely,Sales,Male,3,1,Sales Representative,3,Married,2308,0,Yes,25,4,WFH,FullTime
34,No,Travel_Rarely,Research & Development,Female,3,2,Research Scientist,2,Divorced,5433,1,No,12,3,WFH,Part Time
35,Yes,Travel_Frequently,Sales,Male,3,2,Sales Executive,4,Single,4581,3,Yes,24,4,OFFICE,FullTime
33,No,Non-Travel,Sales,Female,3,2,Sales Executive,2,Single,5147,8,No,15,3,OFFICE,Contract
38,No,Non-Travel,Human Resources,Male,3,1,Human Resources,2,Divorced,2592,5,No,13,3,OFFICE,Part Time
29,No,Travel_Frequently,Research & Development,Male,3,1,Laboratory Technician,4,Married,3812,1,No,13,3,OFFICE,Part Time
31,No,Non-Travel,Research & Development,Female,3,3,Research Director,3,Married,11031,4,No,20,4,WFH,Part Time
40,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,2,Married,5677,3,No,14,3,WFH,Part Time
34,No,Travel_Rarely,Research & Development,Female,3,3,Research Director,2,Single,11994,0,No,11,3,WFH,Contract
30,No,Travel_Frequently,Research & Development,Female,3,2,Laboratory Technician,4,Single,4011,1,No,23,4,WFH,FullTime
40,No,Travel_Rarely,Sales,Male,2,3,Sales Executive,4,Married,10855,7,No,11,3,OFFICE,Part Time
30,No,Non-Travel,Research & Development,Male,3,2,Laboratory Technician,1,Divorced,3072,1,No,11,3,OFFICE,Part Time
53,No,Travel_Rarely,Research & Development,Female,3,4,Research Director,4,Single,14275,6,No,18,3,OFFICE,Contract
50,No,Travel_Rarely,Research & Development,Male,3,4,Manufacturing Director,3,Married,13973,3,Yes,18,3,OFFICE,Contract
44,No,Travel_Rarely,Sales,Female,4,4,Sales Executive,4,Married,13320,3,Yes,18,3,OFFICE,Contract
46,No,Travel_Rarely,Sales,Male,3,4,Manager,3,Married,17465,3,No,12,3,OFFICE,Contract
40,No,Travel_Rarely,Research & Development,Female,4,2,Healthcare Representative,3,Divorced,6377,5,No,20,4,WFH,Contract
42,No,Travel_Frequently,Research & Development,Female,3,1,Laboratory Technician,4,Single,3673,1,No,13,3,WFH,Part Time
57,No,Travel_Rarely,Research & Development,Male,4,2,Research Scientist,3,Married,4900,0,No,24,4,OFFICE,Part Time
31,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,4,Married,5468,1,No,14,3,OFFICE,FullTime
36,No,Travel_Rarely,Research & Development,Male,3,3,Healthcare Representative,1,Married,8321,7,Yes,13,3,WFH,Part Time
30,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,2,Married,3748,1,No,13,3,WFH,FullTime
38,No,Non-Travel,Research & Development,Female,1,2,Research Scientist,4,Divorced,5329,7,Yes,12,3,OFFICE,FullTime
51,No,Travel_Frequently,Research & Development,Female,2,3,Healthcare Representative,1,Single,7484,3,No,20,4,OFFICE,Contract
36,No,Travel_Rarely,Research & Development,Male,3,2,Laboratory Technician,2,Single,5914,8,No,16,3,WFH,Part Time
32,No,Travel_Rarely,Sales,Male,2,2,Sales Executive,3,Married,5484,1,No,14,3,WFH,FullTime
32,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,2,Married,5228,1,Yes,11,3,WFH,Contract
36,No,Travel_Frequently,Sales,Male,2,3,Sales Executive,4,Married,9699,4,No,11,3,WFH,Part Time
31,No,Travel_Rarely,Research & Development,Female,3,2,Manufacturing Director,1,Married,4306,1,No,12,3,WFH,Contract
37,No,Non-Travel,Research & Development,Female,3,2,Research Scientist,3,Married,4449,3,Yes,15,3,OFFICE,Part Time
31,No,Travel_Rarely,Research & Development,Male,3,3,Manufacturing Director,2,Divorced,10648,1,No,25,4,WFH,Contract
33,No,Travel_Frequently,Research & Development,Male,3,2,Healthcare Representative,4,Divorced,7725,3,No,23,4,WFH,Contract
33,No,Travel_Rarely,Research & Development,Male,3,3,Research Director,3,Married,11691,0,No,11,3,WFH,FullTime
35,No,Travel_Rarely,Research & Development,Male,2,3,Manufacturing Director,2,Married,10903,3,No,16,3,OFFICE,Contract
33,Yes,Travel_Frequently,Research & Development,Female,2,2,Research Scientist,3,Single,4508,1,No,22,4,OFFICE,FullTime
34,No,Travel_Frequently,Research & Development,Male,2,2,Healthcare Representative,1,Single,5343,0,No,20,4,OFFICE,Contract
35,No,Non-Travel,Sales,Female,2,3,Sales Executive,4,Married,10377,4,Yes,11,3,OFFICE,Contract
31,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,4,Divorced,10793,1,No,18,3,OFFICE,Part Time
34,No,Travel_Rarely,Sales,Male,1,2,Sales Executive,1,Single,4759,3,No,18,3,OFFICE,Part Time
46,No,Travel_Rarely,Sales,Female,3,4,Manager,2,Married,16606,8,No,12,3,WFH,FullTime
35,Yes,Travel_Rarely,Sales,Male,2,3,Sales Executive,1,Married,10306,9,No,17,3,WFH,Part Time
38,No,Travel_Frequently,Research & Development,Male,3,2,Research Scientist,4,Married,4735,7,No,15,3,WFH,FullTime
36,No,Travel_Rarely,Sales,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,WFH,Contract
42,No,Travel_Rarely,Research & Development,Male,3,3,Research Director,1,Married,13348,9,No,13,3,WFH,FullTime
47,No,Non-Travel,Research & Development,Female,3,3,Research Director,2,Married,11957,0,No,18,3,OFFICE,Part Time
56,No,Non-Travel,Research & Development,Male,3,2,Healthcare Representative,3,Divorced,6306,1,No,21,4,OFFICE,Part Time
53,No,Travel_Rarely,Research & Development,Female,3,5,Manager,3,Divorced,19094,4,No,11,3,WFH,FullTime
32,Yes,Travel_Rarely,Sales,Male,1,3,Sales Executive,4,Married,10400,1,No,11,3,WFH,Part Time
41,No,Non-Travel,Sales,Male,3,2,Sales Executive,4,Single,6230,7,No,14,3,OFFICE,FullTime
53,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,1,Single,8381,7,No,20,4,WFH,Part Time
32,No,Travel_Rarely,Research & Development,Female,2,2,Manufacturing Director,3,Married,6162,1,No,12,3,OFFICE,Part Time
37,Yes,Travel_Rarely,Sales,Male,2,3,Sales Executive,3,Married,10609,5,No,11,3,OFFICE,Contract
36,No,Travel_Rarely,Research & Development,Female,2,3,Manufacturing Director,4,Single,8858,0,No,11,3,OFFICE,Part Time
37,No,Travel_Rarely,Research & Development,Female,2,2,Manufacturing Director,4,Married,6474,1,No,13,3,WFH,Part Time
33,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Married,2781,0,No,13,3,OFFICE,Part Time
34,No,Travel_Rarely,Research & Development,Female,3,2,Healthcare Representative,4,Single,6687,1,No,11,3,OFFICE,Contract
34,No,Travel_Frequently,Research & Development,Male,3,4,Research Director,1,Divorced,17007,7,No,14,3,OFFICE,Part Time
54,No,Travel_Frequently,Research & Development,Female,3,4,Manager,4,Divorced,16032,3,No,20,4,OFFICE,Contract
35,No,Non-Travel,Research & Development,Female,3,2,Healthcare Representative,3,Married,4148,1,No,12,3,WFH,Part Time
50,No,Travel_Rarely,Research & Development,Female,2,3,Research Director,1,Divorced,13269,5,No,15,3,OFFICE,Part Time
43,No,Travel_Rarely,Research & Development,Male,2,4,Research Director,3,Married,17603,1,No,24,4,WFH,FullTime
33,No,Travel_Rarely,Research & Development,Male,4,1,Laboratory Technician,2,Married,2028,1,No,18,3,OFFICE,FullTime
34,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,4,Single,9888,1,No,21,4,OFFICE,FullTime
32,No,Travel_Rarely,Sales,Female,3,3,Sales Executive,4,Married,10422,1,No,19,3,WFH,Contract
33,No,Travel_Frequently,Research & Development,Female,3,3,Research Director,4,Single,13458,1,Yes,12,3,OFFICE,Part Time
35,No,Travel_Rarely,Sales,Male,2,2,Sales Executive,1,Single,4312,0,No,14,3,OFFICE,FullTime
49,No,Travel_Rarely,Research & Development,Female,3,2,Manufacturing Director,1,Married,6567,1,No,14,3,WFH,FullTime
39,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,3,Married,5902,4,No,14,3,OFFICE,Contract
36,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,4,Married,3210,0,No,11,3,OFFICE,Part Time
38,No,Travel_Frequently,Research & Development,Female,4,2,Manufacturing Director,1,Single,5980,6,Yes,12,3,WFH,FullTime
38,No,Travel_Rarely,Research & Development,Female,3,3,Research Director,1,Married,13582,1,No,13,3,OFFICE,FullTime
48,No,Travel_Rarely,Research & Development,Male,2,3,Healthcare Representative,3,Single,10999,7,No,14,3,WFH,Contract
34,No,Travel_Rarely,Sales,Male,4,2,Sales Executive,4,Divorced,9725,0,No,11,3,WFH,Part Time
53,No,Travel_Frequently,Sales,Female,2,3,Sales Executive,2,Married,7525,2,No,12,3,WFH,Contract
45,No,Non-Travel,Sales,Female,2,2,Sales Executive,3,Married,5593,1,No,13,3,WFH,Contract
36,No,Travel_Frequently,Sales,Female,4,2,Sales Executive,1,Married,4639,2,No,16,3,OFFICE,FullTime
34,Yes,Travel_Rarely,Sales,Female,2,2,Sales Executive,2,Single,4599,0,Yes,23,4,WFH,FullTime
33,No,Travel_Rarely,Research & Development,Male,3,2,Laboratory Technician,3,Married,5207,1,Yes,12,3,WFH,Part Time
49,No,Travel_Rarely,Research & Development,Female,2,4,Healthcare Representative,3,Married,13966,2,Yes,19,3,WFH,Contract
34,No,Travel_Rarely,Research & Development,Male,2,2,Laboratory Technician,4,Married,3986,1,No,14,3,OFFICE,FullTime
34,No,Non-Travel,Sales,Male,3,2,Sales Executive,3,Divorced,4001,1,Yes,14,3,WFH,Part Time
34,No,Travel_Frequently,Research & Development,Male,2,2,Research Scientist,4,Married,5747,1,Yes,15,3,OFFICE,Part Time
38,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,2,Married,4440,0,No,15,3,OFFICE,Contract
36,No,Non-Travel,Sales,Male,1,2,Sales Executive,4,Divorced,5406,1,No,24,4,WFH,Part Time
34,No,Travel_Rarely,Research & Development,Female,3,2,Research Scientist,3,Single,4809,1,No,14,3,OFFICE,FullTime
38,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,3,Divorced,10609,0,No,12,3,OFFICE,Contract
35,No,Travel_Rarely,Research & Development,Male,3,3,Manufacturing Director,2,Single,8095,0,No,13,3,WFH,Contract
36,No,Travel_Rarely,Research & Development,Male,3,2,Healthcare Representative,4,Married,6586,0,Yes,17,3,OFFICE,Contract
36,Yes,Travel_Rarely,Sales,Male,2,3,Sales Executive,4,Married,10325,1,Yes,11,3,WFH,Contract
35,No,Travel_Rarely,Research & Development,Female,3,3,Healthcare Representative,3,Divorced,10388,1,Yes,11,3,WFH,Part Time
46,No,Travel_Rarely,Research & Development,Female,2,2,Research Scientist,1,Divorced,4615,8,Yes,23,4,WFH,Contract
36,No,Travel_Rarely,Research & Development,Female,3,2,Manufacturing Director,2,Single,5410,9,Yes,11,3,OFFICE,FullTime
35,No,Travel_Rarely,Research & Development,Male,4,2,Research Scientist,1,Married,5208,1,No,11,3,OFFICE,Part Time
58,No,Non-Travel,Sales,Male,3,4,Manager,2,Divorced,16291,4,No,22,4,WFH,Contract
43,No,Travel_Rarely,Research & Development,Female,2,5,Manager,3,Married,19392,7,No,13,3,WFH,Part Time
37,No,Travel_Rarely,Research & Development,Female,4,3,Research Director,4,Married,13744,1,Yes,25,4,WFH,FullTime
36,No,Travel_Rarely,Research & Development,Female,3,3,Healthcare Representative,3,Divorced,10096,1,No,13,3,WFH,Contract
45,No,Travel_Rarely,Research & Development,Male,3,2,Laboratory Technician,2,Divorced,2348,8,No,18,3,WFH,Part Time
43,No,Travel_Rarely,Sales,Female,3,4,Manager,4,Married,16064,5,Yes,22,4,OFFICE,Contract
37,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,4,Single,2115,1,No,12,3,OFFICE,FullTime
35,No,Travel_Rarely,Research & Development,Male,1,2,Research Scientist,4,Single,6646,1,No,13,3,WFH,Contract
35,No,Travel_Rarely,Research & Development,Female,2,3,Manufacturing Director,3,Married,10685,1,Yes,20,4,OFFICE,Part Time
53,No,Travel_Rarely,Sales,Male,3,4,Manager,3,Divorced,14852,6,No,13,3,WFH,Contract
36,Yes,Travel_Rarely,Research & Development,Female,4,1,Laboratory Technician,1,Single,2743,1,No,16,3,WFH,FullTime
47,No,Travel_Rarely,Research & Development,Male,3,3,Healthcare Representative,3,Single,8633,2,No,23,4,OFFICE,Part Time
39,No,Travel_Rarely,Research & Development,Male,4,3,Healthcare Representative,4,Divorced,9613,0,No,17,3,WFH,Contract
37,No,Travel_Rarely,Research & Development,Female,3,1,Laboratory Technician,1,Divorced,3034,1,No,12,3,OFFICE,FullTime
60,No,Travel_Frequently,Sales,Female,2,3,Sales Executive,1,Married,10266,4,No,19,3,OFFICE,FullTime
41,No,Travel_Rarely,Sales,Female,3,4,Manager,1,Married,16595,7,No,16,3,WFH,Contract
40,No,Travel_Frequently,Sales,Male,2,3,Sales Executive,1,Married,10475,5,Yes,21,4,OFFICE,Part Time
36,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Married,6201,1,Yes,14,3,WFH,Contract
41,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,1,Single,4721,2,Yes,13,3,WFH,Contract
41,No,Travel_Frequently,Research & Development,Male,3,5,Research Director,3,Divorced,19419,2,No,17,3,WFH,Contract
50,No,Non-Travel,Sales,Female,3,2,Sales Executive,3,Married,6347,0,No,12,3,WFH,Part Time
39,Yes,Travel_Frequently,Research & Development,Male,3,4,Healthcare Representative,4,Divorced,12169,7,No,11,3,OFFICE,Contract
40,No,Travel_Frequently,Research & Development,Female,3,3,Research Director,3,Single,13499,9,No,17,3,WFH,Contract
40,No,Travel_Rarely,Research & Development,Female,2,3,Manufacturing Director,3,Married,10435,1,No,13,3,WFH,FullTime
38,No,Travel_Rarely,Research & Development,Female,1,3,Research Director,3,Married,13206,3,No,12,3,WFH,FullTime
45,No,Non-Travel,Sales,Female,2,3,Sales Executive,4,Single,8865,6,No,12,3,WFH,Contract
39,No,Travel_Frequently,Research & Development,Female,3,3,Healthcare Representative,3,Single,10938,0,No,25,4,WFH,Contract
47,No,Travel_Frequently,Research & Development,Male,4,2,Manufacturing Director,3,Divorced,5067,1,Yes,19,3,OFFICE,FullTime
38,No,Travel_Rarely,Research & Development,Female,2,3,Healthcare Representative,3,Married,8823,0,No,18,3,OFFICE,FullTime
39,No,Travel_Rarely,Research & Development,Female,2,4,Manager,2,Divorced,17123,6,Yes,13,3,WFH,FullTime
41,No,Non-Travel,Sales,Male,1,2,Sales Executive,2,Single,6151,1,No,13,3,WFH,Contract
55,No,Travel_Rarely,Research & Development,Female,1,5,Manager,3,Married,19187,4,No,14,3,OFFICE,Contract
55,Yes,Travel_Rarely,Sales,Male,4,4,Sales Executive,3,Single,13695,6,Yes,17,3,OFFICE,Part Time
56,No,Travel_Rarely,Research & Development,Male,3,4,Manufacturing Director,2,Married,13402,4,Yes,12,3,WFH,Contract
46,No,Travel_Rarely,Sales,Female,4,4,Sales Executive,1,Divorced,13225,2,No,12,3,WFH,FullTime
40,No,Travel_Rarely,Research & Development,Male,3,4,Manager,1,Divorced,16823,2,No,11,3,WFH,Contract
51,No,Travel_Rarely,Research & Development,Male,3,5,Research Director,3,Single,19537,7,No,13,3,OFFICE,Part Time
40,No,Travel_Frequently,Research & Development,Female,3,2,Research Scientist,2,Divorced,5605,1,No,11,3,OFFICE,FullTime
40,No,Travel_Rarely,Research & Development,Female,3,5,Manager,3,Married,19033,1,No,14,3,WFH,Part Time
45,No,Non-Travel,Research & Development,Male,2,4,Manager,4,Married,16792,9,No,23,4,OFFICE,FullTime
45,No,Travel_Rarely,Research & Development,Male,3,4,Healthcare Representative,4,Married,13496,0,Yes,14,3,WFH,FullTime
42,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,3,Married,4907,1,No,25,4,WFH,Part Time
42,No,Travel_Frequently,Sales,Female,3,4,Sales Executive,2,Married,13525,5,No,14,3,OFFICE,Contract
40,No,Travel_Rarely,Sales,Female,3,5,Manager,3,Married,18041,0,No,14,3,OFFICE,FullTime
40,No,Travel_Rarely,Research & Development,Female,3,4,Manufacturing Director,3,Single,13237,7,No,15,3,WFH,Contract
50,No,Travel_Rarely,Research & Development,Male,4,1,Laboratory Technician,3,Married,3221,1,Yes,11,3,WFH,FullTime
39,No,Travel_Rarely,Research & Development,Female,2,2,Healthcare Representative,3,Single,4553,1,No,11,3,OFFICE,FullTime
51,No,Travel_Rarely,Sales,Female,3,4,Manager,3,Married,16307,2,No,14,3,OFFICE,FullTime
44,Yes,Travel_Rarely,Human Resources,Male,2,3,Human Resources,1,Married,10482,9,No,14,3,WFH,Contract
40,No,Travel_Rarely,Research & Development,Male,2,5,Research Director,3,Single,19626,1,No,14,3,WFH,Contract
44,No,Travel_Rarely,Research & Development,Male,3,2,Research Scientist,4,Single,4541,1,No,25,4,OFFICE,FullTime
